datetime,Heure début alarmes,Date fin alarmes,Heure fin alarmes,Durée,Type,Commune,Year,Alarme automatique,Alarme automatique réelle,Assistance à personne,DCH,Divers,Feu,Inondation,Officier de service,Sauvetage animaux/NAC,Sauvetage personne,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,severerisk,conditions,description,Intervention,Weekend,Precip_last_7D,holidays
2020-03-20,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,59.8,44.4,51.3,51.0,41.8,70.7,0.11,100,25.0,rain,0.0,0.0,5.4,4.2,1020.3,66.6,0.0,160.6,13.9,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,0,0.11,1
2020-03-21,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,57.7,41.3,48.0,46.3,41.9,80.0,0.0,0,0.0,Rien,0.0,0.0,12.9,5.0,1016.0,39.3,0.0,199.3,17.3,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.11,1
2020-03-22,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,41.6,38.2,39.5,33.5,35.0,84.1,0.0,0,0.0,Rien,0.0,0.0,12.1,30.8,1019.9,56.1,0.0,100.7,8.7,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.11,1
2020-03-23,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,42.7,31.6,36.7,30.3,25.3,63.9,0.0,0,0.0,Rien,0.0,0.0,13.3,20.1,1025.7,3.9,0.0,155.2,13.6,0.0,Clear,Clear conditions throughout the day.,0,0,0.11,1
2020-03-24,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,45.0,27.3,35.6,28.9,18.9,50.9,0.0,0,0.0,Rien,0.0,0.0,12.0,16.0,1024.5,11.0,0.0,236.5,20.5,0.0,Clear,Clear conditions throughout the day.,0,0,0.11,1
2020-03-25,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,44.5,29.1,36.5,30.0,21.4,54.9,0.0,0,0.0,Rien,0.0,0.0,12.8,35.0,1018.9,33.0,0.0,230.1,20.0,0.0,Partially cloudy,Becoming cloudy in the afternoon.,0,0,0.11,1
2020-03-26,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,47.4,15.5,37.0,31.1,22.4,56.2,0.0,0,0.0,Rien,0.0,0.0,12.6,31.6,1013.7,40.0,0.0,223.9,19.4,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.11,1
2020-03-27,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,50.3,32.3,40.7,38.5,29.4,64.0,0.0,0,0.0,Rien,0.0,0.0,5.3,339.0,1015.1,62.1,0.0,205.0,17.8,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,1
2020-03-28,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,59.2,36.7,47.4,46.6,35.3,64.4,0.0,0,0.0,Rien,0.0,0.0,6.3,35.9,1016.5,59.0,0.0,214.8,18.7,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.0,1
2020-03-29,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,53.9,36.0,46.2,43.1,35.7,67.3,0.002,100,8.33,rain,0.0,0.0,13.2,25.4,1016.0,61.6,0.0,95.4,7.8,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,0,1,0.002,1
2020-03-30,11:38:00,2020-03-30,13:38:00,0 days 02:00:00,Feu,Lausanne,2020.0,0,0,0,0,0,1,0,0,0,0,37.1,34.1,35.6,26.2,29.0,76.8,0.003,100,12.5,rain,0.0,0.0,17.6,42.8,1019.7,56.9,0.0,96.1,8.1,0.0,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,1,0,0.005,1
2020-03-31,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,48.5,29.7,37.6,30.3,21.1,53.3,0.0,0,0.0,Rien,0.0,0.0,13.2,41.0,1021.3,5.8,0.0,251.2,21.9,0.0,Clear,Clear conditions throughout the day.,0,0,0.005,1
2020-04-01,10:12:00,2020-04-01,12:12:00,0 days 02:00:00,Divers,Chavannes,2020.0,0,0,0,0,1,0,0,0,0,0,50.6,29.5,39.8,37.1,24.9,55.5,0.0,0,0.0,Rien,0.0,0.0,9.2,21.3,1019.1,18.9,0.0,245.8,21.3,0.0,Clear,Clear conditions throughout the day.,1,0,0.005,1
2020-04-02,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,54.7,34.0,44.3,43.2,28.7,56.1,0.0,0,0.0,Rien,0.0,0.0,6.9,341.4,1013.6,33.2,0.0,247.9,21.5,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.005,1
2020-04-03,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,55.0,36.5,45.9,44.6,27.5,49.1,0.0,0,0.0,Rien,0.0,0.0,8.2,348.4,1015.6,23.0,0.0,219.1,18.8,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.005,1
2020-04-04,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,57.2,37.8,47.3,45.7,32.4,56.6,0.0,0,0.0,Rien,0.0,0.0,7.9,22.8,1020.6,6.0,0.0,251.5,21.7,0.0,Clear,Clear conditions throughout the day.,0,1,0.005,1
2020-04-05,02:19:00,2020-04-05,04:19:00,0 days 02:00:00,Officier de service,Chavannes,2020.0,0,0,0,0,0,0,0,1,0,0,62.1,39.4,50.3,49.5,34.2,55.4,0.0,0,0.0,Rien,0.0,0.0,5.1,355.2,1021.0,1.0,0.0,259.4,22.4,0.0,Clear,Clear conditions throughout the day.,1,1,0.003,1
2020-04-06,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,63.6,43.3,52.7,51.8,32.5,48.2,0.005,100,4.17,rain,0.0,0.0,5.5,304.7,1023.4,1.7,0.0,262.0,22.6,0.0,Rain,Clear conditions throughout the day with morning rain.,0,0,0.005,1
2020-04-07,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,64.6,35.7,52.9,52.3,32.8,47.2,0.0,0,0.0,Rien,0.0,0.0,5.1,358.9,1027.0,0.0,0.0,260.5,22.5,0.0,Clear,Clear conditions throughout the day.,0,0,0.005,1
2020-04-08,20:30:00,2020-04-08,22:30:00,0 days 02:00:00,Inondation,Chavannes,2020.0,0,0,0,0,0,0,1,0,0,0,66.2,45.4,55.4,54.9,35.3,48.0,0.0,0,0.0,Rien,0.0,0.0,5.4,349.4,1025.2,3.6,0.0,257.3,22.4,0.0,Clear,Clear conditions throughout the day.,1,0,0.005,1
2020-04-09,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,69.1,46.1,56.8,56.6,36.4,47.6,0.0,0,0.0,Rien,0.0,0.0,6.4,33.3,1022.3,5.1,0.0,261.5,22.5,0.0,Clear,Clear conditions throughout the day.,0,0,0.005,1
2020-04-10,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,68.8,47.4,58.0,58.0,38.0,48.3,0.0,0,0.0,Rien,0.0,0.0,4.5,18.8,1021.7,0.0,0.0,262.0,22.5,0.0,Clear,Clear conditions throughout the day.,0,0,0.005,1
2020-04-11,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,69.2,46.6,57.8,57.6,37.3,47.9,0.0,0,0.0,Rien,0.0,0.0,5.0,16.3,1021.4,10.9,0.0,262.1,22.6,0.0,Clear,Clear conditions throughout the day.,0,1,0.005,1
2020-04-12,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,67.1,47.1,57.2,56.9,38.4,50.3,0.0,0,0.0,Rien,0.0,0.0,6.7,286.1,1017.8,67.2,0.0,262.3,22.7,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.005,1
2020-04-13,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,65.7,46.1,56.8,56.7,38.5,51.3,0.0,0,0.0,Rien,0.0,0.0,9.8,347.7,1013.6,84.3,0.0,221.7,19.2,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,1
2020-04-14,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,57.4,41.9,50.1,47.2,30.5,50.4,0.0,0,0.0,Rien,0.0,0.0,16.2,36.3,1016.6,21.1,0.0,282.4,24.4,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,1
2020-04-15,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,60.7,36.2,47.9,45.4,29.7,49.7,0.0,0,0.0,Rien,0.0,0.0,14.4,10.0,1021.4,2.1,0.0,271.6,23.5,0.0,Clear,Clear conditions throughout the day.,0,0,0.0,1
2020-04-16,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,67.9,46.0,56.2,55.8,38.2,52.5,0.0,0,0.0,Rien,0.0,0.0,5.8,272.0,1018.9,70.7,0.0,263.8,22.7,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,1
2020-04-17,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,68.4,48.4,58.5,58.4,40.3,52.0,0.0,0,0.0,Rien,0.0,0.0,5.5,306.8,1016.2,92.1,0.0,244.0,21.1,0.0,Overcast,Cloudy skies throughout the day.,0,0,0.0,1
2020-04-18,17:11:00,2020-04-18,19:11:00,0 days 02:00:00,Divers,Chavannes,2020.0,0,0,0,0,1,0,0,0,0,0,68.7,50.7,58.5,58.5,44.6,60.4,0.132,100,25.0,rain,0.0,0.0,6.9,275.9,1015.9,89.0,0.0,208.6,17.8,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,1,1,0.132,1
2020-04-19,05:28:00,2020-04-19,07:28:00,0 days 02:00:00,Feu,Chavannes,2020.0,0,0,0,0,0,1,0,0,0,0,63.3,50.9,57.1,57.1,49.6,76.5,0.01,100,16.67,rain,0.0,0.0,5.9,42.9,1012.3,90.5,0.0,140.5,12.1,0.0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,1,1,0.14200000000000002,1
2020-04-20,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,65.4,52.7,58.5,58.5,49.3,72.3,0.002,100,4.17,rain,0.0,0.0,10.3,22.7,1007.2,83.8,0.0,233.7,20.0,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,0,0,0.14400000000000002,1
2020-04-21,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,58.2,50.5,54.3,54.3,43.2,66.0,0.0,0,0.0,Rien,0.0,0.0,8.3,8.4,1008.0,90.7,0.0,130.4,11.2,0.0,Overcast,Cloudy skies throughout the day.,0,0,0.14400000000000002,1
2020-04-22,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,67.3,46.0,56.5,56.0,42.7,62.3,0.0,0,0.0,Rien,0.0,0.0,5.8,9.3,1012.1,15.6,0.0,267.3,23.2,0.0,Clear,Clear conditions throughout the day.,0,0,0.14400000000000002,1
2020-04-23,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,69.4,48.5,59.4,59.3,39.3,48.5,0.0,0,0.0,Rien,0.0,0.0,5.4,11.6,1016.3,20.3,0.0,273.4,23.7,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.14400000000000002,1
2020-04-24,18:56:00,2020-04-24,20:56:00,0 days 02:00:00,Feu,Ecublens,2020.0,0,0,0,0,0,1,0,0,0,0,68.4,48.6,58.7,58.6,41.0,52.8,0.0,0,0.0,Rien,0.0,0.0,6.3,338.0,1014.5,40.0,0.0,155.1,13.5,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.14400000000000002,1
2020-04-25,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,66.6,54.3,60.0,60.0,45.6,59.4,0.01,100,20.83,rain,0.0,0.0,6.4,353.8,1009.4,45.3,0.0,124.4,10.7,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,1,0.022,1
2020-04-26,01:15:00,2020-04-26,03:15:00,0 days 02:00:00,Sauvetage animaux/NAC,Lausanne,2020.0,0,0,0,0,0,0,0,0,1,0,62.2,50.8,56.7,56.7,50.3,79.5,0.054,100,37.5,rain,0.0,0.0,6.1,308.8,1009.3,73.9,0.0,132.1,11.3,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,1,1,0.066,1
2020-04-27,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,67.4,47.9,55.9,55.6,49.3,80.8,0.083,100,20.83,rain,0.0,0.0,8.1,295.1,1010.5,74.1,0.0,283.4,24.4,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,0,0,0.147,1
2020-04-28,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,56.8,49.7,53.2,53.1,49.7,88.1,0.44,100,87.5,rain,0.0,0.0,7.7,259.2,1009.4,98.0,0.0,79.2,6.9,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,0,0,0.587,1
2020-04-29,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,57.6,45.4,51.0,49.8,44.6,79.7,0.139,100,45.83,rain,0.0,0.0,10.1,246.8,1012.3,65.3,0.0,155.5,13.2,0.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,0,0,0.726,1
2020-04-30,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,50.9,47.1,49.1,47.6,46.1,89.4,1.09,100,83.33,rain,0.0,0.0,6.9,256.3,1010.7,95.9,0.0,39.6,3.4,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,0,0,1.816,1
2020-05-01,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,52.4,45.3,48.7,45.8,45.5,88.7,0.109,100,54.17,rain,0.0,0.0,13.7,252.8,1009.7,89.7,0.0,48.8,4.0,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,0,1.925,1
2020-05-02,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,54.4,48.3,51.2,50.4,47.6,87.6,0.288,100,66.67,rain,0.0,0.0,10.2,263.3,1013.7,89.8,0.0,73.3,6.5,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,1,2.203,1
2020-05-03,01:43:00,2020-05-03,03:43:00,0 days 02:00:00,Feu,Ecublens,2020.0,0,0,0,0,0,1,0,0,0,0,58.8,47.3,52.2,52.1,47.2,83.8,0.078,100,20.83,rain,0.0,0.0,5.3,187.8,1018.4,75.4,0.0,152.1,13.2,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,1,1,2.2270000000000003,1
2020-05-04,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,69.9,49.6,59.0,59.0,48.9,70.9,0.0,0,0.0,Rien,0.0,0.0,6.1,125.6,1016.4,61.9,0.0,311.9,27.1,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,2.144,1
2020-05-05,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,60.5,54.9,57.3,57.3,53.4,87.0,0.259,100,41.67,rain,0.0,0.0,6.2,13.0,1014.8,89.5,0.0,90.3,7.9,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,0,1.963,1
2020-05-06,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,61.1,52.1,55.9,55.9,49.6,80.1,0.003,100,4.17,rain,0.0,0.0,10.6,36.0,1018.7,16.3,0.0,213.0,18.5,0.0,Rain,Clear conditions throughout the day with late afternoon rain.,0,0,1.827,1
2020-05-07,23:39:00,2020-05-08,01:39:00,0 days 02:00:00,Divers,Ecublens,2020.0,0,0,0,0,1,0,0,0,0,0,67.5,46.4,56.2,55.9,45.2,67.8,0.0,0,0.0,Rien,0.0,0.0,6.6,335.4,1021.8,38.1,0.0,308.8,26.8,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.737,1
2020-05-08,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,72.4,53.2,62.8,62.8,49.2,63.1,0.0,0,0.0,Rien,0.0,0.0,6.6,256.9,1017.3,93.5,0.0,282.8,24.4,0.0,Overcast,Cloudy skies throughout the day.,0,0,0.628,1
2020-05-09,16:12:00,2020-05-09,18:12:00,0 days 02:00:00,Divers,Chavannes,2020.0,0,0,0,0,1,0,0,0,0,0,73.3,55.8,64.8,64.8,46.3,52.8,0.0,0,0.0,Rien,0.0,0.0,6.8,257.3,1011.8,58.8,0.0,295.9,25.7,0.0,Partially cloudy,Partly cloudy throughout the day.,1,1,0.34,1
2020-05-10,16:57:00,2020-05-10,18:57:00,0 days 02:00:00,Inondation,Ecublens,2020.0,0,0,0,0,0,0,1,0,0,0,69.6,57.1,63.0,63.0,52.5,69.5,0.045,100,37.5,rain,0.0,0.0,6.6,272.4,1006.0,80.9,0.0,244.6,21.2,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,1,1,0.307,1
2020-05-11,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,59.8,43.6,56.4,55.9,53.5,90.2,0.995,100,87.5,rain,0.0,0.0,15.6,300.5,1001.0,97.8,0.0,85.0,7.3,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,0,0,1.302,0
2020-05-12,04:30:00,2020-05-12,06:30:00,0 days 02:00:00,Officier de service,Saint-Sulpice,2020.0,0,0,0,0,0,0,0,1,0,0,48.7,38.6,43.7,39.5,38.7,82.8,0.019,100,8.33,rain,0.0,0.0,15.1,28.1,1013.8,86.3,0.0,215.7,18.7,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,1.062,0
2020-05-13,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,53.2,46.0,49.3,49.1,47.2,92.4,0.513,100,58.33,rain,0.0,0.0,6.1,8.0,1009.0,69.2,0.0,101.6,8.8,0.0,"Rain, Partially cloudy",Clearing in the afternoon with rain.,0,0,1.572,0
2020-05-14,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,53.8,48.9,51.2,50.5,48.3,89.7,0.087,100,16.67,rain,0.0,0.0,12.8,35.5,1009.5,68.5,0.0,216.1,18.8,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,0,0,1.659,0
2020-05-15,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,54.1,47.6,50.5,49.0,45.4,82.9,0.029,100,8.33,rain,0.0,0.0,10.2,40.1,1013.7,78.5,0.0,87.3,7.7,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,0,0,1.688,0
2020-05-16,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,62.6,47.3,53.9,53.1,45.3,73.4,0.0,0,0.0,Rien,0.0,0.0,8.6,14.2,1019.1,66.5,0.0,303.3,26.3,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,1.688,0
2020-05-17,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,69.2,51.0,59.9,59.9,43.6,56.3,0.0,0,0.0,Rien,0.0,0.0,11.0,37.5,1018.6,40.3,0.0,326.0,28.1,0.0,Partially cloudy,Clearing in the afternoon.,0,1,1.643,0
2020-05-18,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,72.9,50.8,61.3,61.3,44.5,55.8,0.0,0,0.0,Rien,0.0,0.0,7.9,7.3,1020.9,20.6,0.0,323.3,28.0,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.6479999999999999,0
2020-05-19,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,73.5,56.8,65.4,65.4,46.6,51.3,0.0,0,0.0,Rien,0.0,0.0,13.6,35.9,1017.1,15.0,0.0,323.4,28.0,0.0,Clear,Clear conditions throughout the day.,0,0,0.6289999999999999,0
2020-05-20,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,74.0,59.0,66.5,66.5,46.9,49.7,0.0,0,0.0,Rien,0.0,0.0,14.8,34.9,1016.1,1.0,0.0,327.0,28.3,0.0,Clear,Clear conditions throughout the day.,0,0,0.11599999999999988,0
2020-05-21,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,77.9,55.5,65.9,65.9,46.5,51.6,0.0,0,0.0,Rien,0.0,0.0,10.2,23.3,1018.6,21.5,0.0,321.7,28.1,0.0,Partially cloudy,Becoming cloudy in the afternoon.,0,0,0.02899999999999989,1
2020-05-22,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,75.5,54.0,65.9,65.9,48.6,54.5,0.0,0,0.0,Rien,0.0,0.0,5.7,154.8,1021.9,85.6,0.0,264.8,22.9,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,1
2020-05-23,22:11:00,2020-05-24,01:11:00,0 days 03:00:00,Divers,Ecublens,2020.0,0,0,0,0,1,0,0,0,0,0,71.3,48.3,59.8,59.6,50.7,73.5,0.237,100,37.5,rain,0.0,0.0,14.5,308.1,1025.2,89.2,0.0,83.2,7.1,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,1,1,0.23699999999999988,0
2020-05-24,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,64.9,45.1,54.6,53.9,42.6,66.8,0.0,0,0.0,Rien,0.0,0.0,7.8,7.2,1031.3,81.0,0.0,260.1,22.4,0.0,Partially cloudy,Partly cloudy throughout the day.,0,1,0.23699999999999988,0
2020-05-25,02:38:00,2020-05-25,04:38:00,0 days 02:00:00,Sauvetage animaux/NAC,Chavannes,2020.0,0,0,0,0,0,0,0,0,1,0,68.7,50.0,59.5,59.5,43.8,57.2,0.0,0,0.0,Rien,0.0,0.0,12.6,38.2,1029.1,50.6,0.0,331.8,28.7,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.23699999999999988,0
2020-05-26,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,69.5,51.3,61.1,61.1,43.7,54.4,0.0,0,0.0,Rien,0.0,0.0,13.6,41.8,1028.2,28.0,0.0,339.2,29.4,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.23699999999999988,0
2020-05-27,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,71.0,50.9,60.4,60.4,40.7,50.1,0.0,0,0.0,Rien,0.0,0.0,13.1,1.6,1028.6,22.7,0.0,339.7,29.3,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.23699999999999988,0
2020-05-28,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,72.3,50.1,61.7,61.7,42.3,50.7,0.0,0,0.0,Rien,0.0,0.0,11.4,34.4,1025.2,12.6,0.0,333.5,28.7,0.0,Clear,Clear conditions throughout the day.,0,0,0.23699999999999988,0
2020-05-29,20:21:00,2020-05-29,22:21:00,0 days 02:00:00,Officier de service,Ecublens,2020.0,0,0,0,0,0,0,0,1,0,0,67.3,52.1,60.3,60.3,40.8,49.7,0.0,0,0.0,Rien,0.0,0.0,16.2,39.0,1018.9,23.9,0.0,342.2,29.6,0.0,Partially cloudy,Partly cloudy throughout the day.,1,0,0.23699999999999988,0
2020-05-30,00:38:00,2020-05-30,02:38:00,0 days 02:00:00,Feu,Chavannes,2020.0,0,0,0,0,0,1,0,0,0,0,67.2,48.2,58.4,58.2,42.9,57.8,0.0,0,0.0,Rien,0.0,0.0,10.5,28.0,1017.2,38.5,0.0,323.2,28.0,0.0,Partially cloudy,Partly cloudy throughout the day.,1,1,0.0,1
2020-05-31,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,69.2,49.4,59.4,59.2,42.6,54.7,0.0,0,0.0,Rien,0.0,0.0,10.7,16.1,1015.8,16.4,0.0,334.7,28.9,0.0,Clear,Clear conditions throughout the day.,0,1,0.0,1
2020-06-01,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,74.6,50.4,62.5,62.5,44.3,52.4,0.0,0,0.0,Rien,0.0,0.0,9.0,2.7,1016.4,57.3,0.0,326.2,28.2,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,1
2020-06-02,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,76.0,54.7,65.8,65.8,47.1,53.7,0.0,0,0.0,Rien,0.0,0.0,6.3,310.7,1014.6,68.1,0.0,327.2,28.4,0.0,Partially cloudy,Partly cloudy throughout the day.,0,0,0.0,0
2020-06-03,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,71.9,53.9,62.0,62.0,49.0,63.4,0.236,100,45.83,rain,0.0,0.0,8.1,34.9,1007.5,80.0,0.0,202.9,17.5,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,0,0.23599999999999988,0
2020-06-04,15:31:00,2020-06-04,17:31:00,0 days 02:00:00,Inondation,Chavannes,2020.0,0,0,0,0,0,0,1,0,0,0,59.0,45.6,55.5,55.3,52.9,91.3,0.66,100,79.17,rain,0.0,0.0,6.8,255.6,1000.5,98.2,0.0,79.3,6.8,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,0.8959999999999999,0
2020-06-05,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,56.8,50.6,53.3,53.3,48.6,84.7,0.268,100,66.67,rain,0.0,0.0,15.5,254.9,1004.7,67.4,0.0,103.6,9.1,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,0,1.164,0
2020-06-06,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,63.7,54.4,58.6,58.6,51.9,79.0,0.039,100,25.0,rain,0.0,0.0,13.0,256.7,1006.4,71.5,0.0,93.3,8.2,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,1,1.2029999999999998,0
2020-06-07,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,58.0,49.4,52.9,52.9,49.1,87.2,0.803,100,66.67,rain,0.0,0.0,6.6,359.3,1009.5,81.5,0.0,82.3,7.0,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,1,2.0060000000000002,0
2020-06-08,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,62.3,49.7,55.0,54.9,47.2,76.4,0.07,100,20.83,rain,0.0,0.0,10.6,30.7,1011.0,69.6,0.0,228.5,19.8,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,0,0,2.076,0
2020-06-09,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,56.9,51.2,53.3,53.3,48.9,85.1,0.123,100,58.33,rain,0.0,0.0,7.9,17.2,1013.0,86.8,0.0,51.3,4.6,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,0,0,2.199,0
2020-06-10,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,56.4,52.2,54.2,54.2,51.3,89.7,0.679,100,62.5,rain,0.0,0.0,3.9,331.0,1013.3,93.2,0.0,100.5,8.8,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,0,0,2.6420000000000003,0
2020-06-11,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,65.4,51.1,57.5,57.5,51.6,82.2,0.085,100,25.0,rain,0.0,0.0,5.9,353.5,1008.6,81.9,0.0,243.5,20.9,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,0,0,2.067,0
2020-06-12,,,,,Aucun,,,0,0,0,0,0,0,0,0,0,0,71.5,53.4,61.5,61.5,53.1,75.8,0.0,0,0.0,Rien,0.0,0.0,7.3,324.2,1005.1,36.0,0.0,227.8,19.5,0.0,Partially cloudy,Clearing in the afternoon.,0,0,1.7990000000000002,0
